,ReadingScore,WritingScore,MathScore,Passed
1359,51,57,49,0
1360,85,80,80,1
1361,49,46,47,0
1362,53,54,64,0
1363,57,55,62,0
1364,82,85,77,1
1365,88,78,79,1
1366,40,35,47,0
1367,85,86,79,1
1368,43,33,45,0
1369,90,83,96,1
1370,66,64,63,0
1371,80,82,64,1
1372,65,69,57,0
1373,95,97,100,1
1374,64,65,55,0
1375,76,77,61,0
1376,74,76,62,0
1377,98,100,97,1
1378,70,75,65,0
1379,68,74,57,0
1380,55,56,60,0
1381,68,63,85,0
1382,72,69,73,0
1383,66,72,64,0
1384,80,88,67,1
1385,62,65,75,0
1386,100,100,90,1
1387,83,72,68,0
1388,97,98,85,1
1389,74,70,88,1
1390,79,89,80,1
1391,39,34,34,0
1392,40,37,42,0
1393,77,72,73,0
1394,58,56,42,0
1395,85,79,74,1
1396,99,98,89,1
1397,59,64,66,0
1398,65,66,61,0
1399,54,48,54,0
1400,89,85,74,1
1401,82,78,76,1
1402,94,95,91,1
1403,60,51,60,0
1404,65,58,66,0
1405,68,72,73,0
1406,99,97,83,1
1407,57,53,67,0
1408,59,49,58,0
1409,67,67,74,0
1410,60,59,65,0
1411,89,90,79,1
1412,93,100,90,1
1413,66,66,48,0
1414,84,94,79,1
1415,89,87,77,1
1416,62,66,58,0
1417,76,72,69,0
1418,56,52,53,0
1419,64,52,60,0
1420,71,73,61,0
1421,66,71,71,0
1422,58,50,63,0
1423,52,47,48,0
1424,68,69,54,0
1425,91,88,90,1
1426,79,74,74,1
1427,79,74,73,1
1428,64,65,66,0
1429,74,78,74,1
1430,42,41,32,0
1431,83,88,82,1
1432,60,60,55,0
1433,69,64,76,0
1434,73,78,73,0
1435,78,71,70,0
1436,62,67,53,0
1437,85,87,94,1
1438,80,78,72,1
1439,62,57,64,0
1440,81,77,86,1
1441,79,81,67,1
1442,62,63,57,0
1443,56,50,46,0
1444,73,68,60,0
1445,68,71,71,0
1446,89,81,78,1
1447,45,42,36,0
1448,71,62,57,0
1449,88,85,80,1
1450,60,57,54,0
1451,63,58,65,0
1452,78,75,64,0
1453,84,89,84,1
1454,55,57,52,0
1455,72,66,60,0
1456,60,58,68,0
1457,51,56,41,0
1458,65,70,70,0
1459,62,63,80,0
1460,70,78,78,1
1461,62,60,52,0
1462,50,45,60,0
1463,61,54,60,0
1464,70,73,60,0
1465,57,57,49,0
1466,100,100,90,1
1467,78,76,70,0
1468,86,84,81,1
1469,44,43,43,0
1470,51,54,60,0
1471,96,91,100,1
1472,70,68,77,0
1473,96,98,84,1
1474,67,65,70,0
1475,70,65,52,0
1476,75,70,79,0
1477,92,99,92,1
1478,40,38,49,0
1479,76,79,68,0
1480,98,92,100,1
1481,82,82,67,1
1482,86,93,85,1
1483,68,66,52,0
1484,21,17,30,0
1485,95,90,89,1
1486,55,54,53,0
1487,45,52,44,0
1488,65,54,61,0
1489,98,98,95,1
1490,75,69,64,0
1491,61,49,49,0
1492,59,57,43,0
1493,41,36,49,0
1494,56,49,57,0
1495,79,81,82,1
1496,91,83,92,1
1497,59,61,47,0
1498,74,76,73,0
1499,73,74,88,1
1500,82,87,81,1
1501,84,97,82,1
1502,61,57,51,0
1503,49,46,44,0
1504,69,74,63,0
1505,66,62,70,0
1506,46,50,61,0
1507,37,35,34,0
1508,49,39,44,0
1509,84,85,90,1
1510,45,29,39,0
1511,46,33,34,0
1512,85,78,93,1
1513,57,51,60,0
1514,55,57,66,0
1515,98,95,97,1
1516,83,83,74,1
1517,58,53,46,0
1518,75,77,64,0
1519,66,64,58,0
1520,57,58,41,0
1521,30,36,30,0
1522,84,90,82,1
1523,65,62,78,0
1524,54,50,56,0
1525,62,66,74,0
1526,100,100,98,1
1527,63,54,64,0
1528,63,69,76,0
1529,87,94,83,1
1530,48,55,53,0
1531,79,80,81,1
1532,71,70,74,0
1533,58,54,67,0
1534,58,55,45,0
1535,74,69,82,1
1536,93,88,93,1
1537,81,78,93,1
1538,57,60,54,0
1539,59,60,59,0
1540,43,41,48,0
1541,68,65,52,0
1542,80,82,68,1
1543,78,84,82,1
1544,64,61,48,0
1545,79,88,78,1
1546,79,77,75,1
1547,61,58,52,0
1548,77,70,82,1
1549,88,90,100,1
1550,80,78,83,1
1551,61,59,64,0
1552,31,27,40,0
1553,70,76,70,0
1554,75,78,64,0
1555,80,73,77,1
1556,88,91,90,1
1557,54,63,73,0
1558,44,42,52,0
1559,66,64,77,0
1560,57,60,51,0
1561,71,74,78,0
1562,88,80,67,1
1563,76,73,77,1
1564,87,87,81,1
1565,77,74,77,1
1566,58,55,60,0
1567,68,60,56,0
1568,62,57,38,0
1569,77,80,65,0
1570,87,89,82,1
1571,86,76,86,1
1572,84,87,69,1
1573,52,49,50,0
1574,71,73,49,0
1575,56,54,67,0
1576,53,48,33,0
1577,72,73,64,0
1578,87,92,89,1
1579,74,67,81,0
1580,77,72,76,1
1581,65,61,76,0
1582,81,82,60,0
1583,52,54,47,0
1584,59,70,49,0
1585,50,42,46,0
1586,48,45,58,0
1587,48,42,51,0
1588,92,90,87,1
1589,79,81,69,1
1590,41,35,38,0
1591,52,53,55,0
1592,61,50,60,0
1593,79,82,88,1
1594,87,80,88,1
1595,76,76,71,0
1596,41,43,57,0
1597,66,55,73,0
1598,90,86,94,1
1599,96,100,100,1
1600,68,69,58,0
1601,87,77,74,1
1602,40,37,48,0
1603,64,57,61,0
1604,69,65,64,0
1605,37,35,45,0
1606,47,52,36,0
1607,93,99,91,1
1608,73,79,57,0
1609,57,55,61,0
1610,70,71,71,0
1611,83,82,84,1
1612,77,87,77,1
1613,86,88,78,1
1614,75,74,64,0
1615,80,81,70,1
1616,36,32,28,0
1617,69,70,65,0
1618,46,44,51,0
1619,79,76,64,0
1620,64,58,49,0
1621,78,77,76,1
1622,57,62,67,0
1623,88,90,81,1
1624,59,52,42,0
1625,67,59,70,0
1626,89,89,79,1
1627,48,48,52,0
1628,75,67,59,0
1629,71,70,73,0
1630,48,52,31,0
1631,71,79,72,0
1632,66,65,65,0
1633,75,79,79,1
1634,97,100,85,1
1635,75,69,73,0
1636,79,85,64,1
1637,75,72,62,0
1638,53,53,67,0
1639,51,61,45,0
1640,90,93,79,1
1641,76,79,68,0
1642,67,59,46,0
1643,80,79,88,1
1644,77,82,74,1
1645,84,100,81,1
1646,92,88,86,1
1647,56,56,51,0
1648,77,73,75,1
1649,85,86,97,1
1650,44,43,45,0
1651,61,60,63,0
1652,83,79,92,1
1653,68,72,62,0
1654,80,74,69,0
1655,77,79,76,1
1656,81,79,72,1
1657,81,83,80,1
1658,71,70,66,0
1659,63,62,63,0
1660,56,51,61,0
1661,78,74,66,0
1662,93,97,84,1
1663,49,44,44,0
1664,71,69,62,0
1665,100,100,91,1
1666,76,66,56,0
1667,62,57,66,0
1668,54,47,50,0
1669,72,67,78,0
1670,85,95,77,1
1671,59,62,52,0
1672,77,83,75,1
1673,77,75,88,1
1674,53,54,44,0
1675,78,85,76,1
1676,45,42,30,0
1677,65,62,43,0
1678,36,28,45,0
1679,90,87,71,1
1680,67,66,60,0
1681,63,66,61,0
1682,67,74,57,0
1683,61,57,59,0
1684,47,48,62,0
1685,69,64,75,0
1686,68,62,64,0
1687,90,86,81,1
1688,44,47,39,0
1689,86,87,78,1
1690,49,54,54,0
1691,40,31,26,0
1692,91,90,91,1
1693,56,59,47,0
1694,63,69,54,0
1695,74,69,82,1
1696,74,72,85,1
1697,75,70,62,0
1698,53,48,42,0
1699,82,76,79,1
1700,79,74,82,1
1701,66,62,49,0
1702,94,93,94,1
1703,64,62,62,0
1704,52,45,57,0
1705,81,78,72,1
1706,70,66,64,0
1707,60,55,47,0
1708,47,56,49,0
1709,70,67,52,0
1710,66,69,78,0
1711,49,47,54,0
1712,71,71,72,0
1713,85,86,88,1
1714,65,61,60,0
1715,55,57,52,0
1716,70,63,73,0
1717,32,34,33,0
1718,53,55,54,0
1719,90,87,90,1
1720,35,30,32,0
1721,68,68,66,0
1722,68,67,65,0
1723,64,72,61,0
1724,70,77,63,0
1725,74,73,53,0
1726,53,53,46,0
1727,46,48,49,0
1728,49,45,60,0
1729,46,50,61,0
1730,58,60,51,0
1731,51,50,47,0
1732,71,76,88,1
1733,76,74,65,0
1734,70,74,78,0
1735,60,61,60,0
1736,78,68,76,0
1737,85,79,84,1
1738,64,63,65,0
1739,74,76,87,1
1740,93,92,88,1
1741,71,77,66,0
1742,65,66,70,0
1743,73,71,68,0
1744,44,46,33,0
1745,65,59,46,0
1746,81,82,90,1
1747,64,69,65,0
1748,68,78,66,0
1749,45,47,56,0
1750,46,42,29,0
1751,67,65,59,0
1752,61,54,51,0
1753,55,60,73,0
1754,99,100,93,1
1755,57,57,66,0
1756,82,83,70,1
1757,80,82,72,1
1758,54,56,53,0
1759,80,70,78,1
1760,69,65,54,0
1761,59,47,63,0
1762,83,75,79,1
1763,50,49,57,0
1764,68,72,65,0
1765,81,75,78,1
1766,52,51,51,0
1767,86,89,87,1
1768,61,62,53,0
1769,55,61,61,0
1770,82,78,87,1
1771,92,91,98,1
1772,67,68,53,0
1773,64,53,66,0
1774,64,55,69,0
1775,77,74,78,1
1776,55,50,56,0
1777,98,100,100,1
1778,74,69,73,0
1779,82,80,84,1
1780,52,48,48,0
1781,61,57,77,0
1782,47,40,56,0
1783,66,60,66,0
1784,68,67,46,0
1785,57,52,36,0
1786,63,58,75,0
1787,87,86,96,1
1788,49,46,35,0
1789,75,74,62,0
1790,47,44,45,0
1791,73,75,61,0
1792,72,77,82,1
1793,100,100,87,1
1794,55,61,64,0
1795,48,49,43,0
1796,97,100,88,1
1797,56,52,49,0
1798,78,84,67,1
1799,73,69,61,0
1800,64,68,66,0
1801,55,55,53,0
1802,65,61,71,0
1803,88,79,88,1
1804,42,40,29,0
1805,80,75,77,1
1806,76,67,55,0
1807,80,77,78,1
1808,59,53,55,0
1809,57,58,53,0
1810,73,72,94,1
1811,77,74,87,1
1812,50,53,39,0
1813,84,85,98,1
1814,59,56,55,0
1815,73,67,53,0
1816,73,74,73,0
1817,74,73,66,0
1818,74,74,65,0
1819,75,77,79,1
1820,88,91,81,1
1821,90,87,87,1
1822,62,67,49,0
1823,65,63,75,0
1824,64,67,62,0
1825,92,89,93,1
1826,45,43,43,0
1827,70,67,69,0
1828,81,85,83,1
1829,75,83,72,1
1830,70,70,71,0
1831,58,58,58,0
1832,55,50,38,0
1833,57,54,57,0
1834,87,81,79,1
1835,79,80,70,1
1836,61,58,67,0
1837,69,78,61,0
1838,68,63,63,0
1839,75,71,86,1
1840,73,74,74,0
1841,50,53,43,0
1842,51,44,52,0
1843,74,71,79,0
1844,70,68,86,0
1845,63,64,67,0
1846,76,84,91,1
1847,73,63,66,0
1848,55,48,39,0
1849,77,71,75,0
1850,66,69,75,0
1851,65,63,66,0
1852,76,76,71,0
1853,91,92,81,1
1854,55,52,39,0
1855,90,95,94,1
1856,67,76,62,0
1857,65,65,58,0
1858,61,56,62,0
1859,61,56,58,0
1860,81,77,91,1
1861,66,60,51,0
1862,59,61,50,0
1863,60,50,49,0
1864,76,76,75,1
1865,53,59,60,0
1866,70,63,68,0
1867,64,66,71,0
1868,73,70,57,0
1869,39,40,44,0
1870,64,73,81,0
1871,78,82,75,1
1872,85,86,91,1
1873,98,99,94,1
1874,65,60,69,0
1875,84,86,89,1
1876,88,96,95,1
1877,55,55,51,0
1878,85,96,86,1
1879,67,67,72,0
1880,89,86,83,1
1881,74,84,78,1
1882,89,94,86,1
1883,37,34,49,0
1884,65,57,69,0
1885,66,58,68,0
1886,54,58,52,0
1887,47,45,53,0
1888,61,60,61,0
1889,82,78,87,1
1890,100,100,98,1
1891,47,43,38,0
1892,66,61,63,0
1893,63,63,46,0
1894,59,59,49,0
1895,66,61,62,0
1896,88,89,87,1
1897,82,80,80,1
1898,69,64,75,0
1899,77,68,74,0
1900,100,100,93,1
1901,94,98,92,1
1902,59,66,42,0
1903,84,78,65,1
1904,88,84,85,1
1905,68,59,70,0
1906,33,28,36,0
1907,65,62,72,0
1908,56,56,66,0
1909,57,53,63,0
1910,60,61,51,0
1911,69,71,53,0
1912,62,60,63,0
1913,100,92,100,1
1914,56,60,44,0
1915,74,81,72,1
1916,76,82,77,1
1917,85,92,73,1
1918,78,82,72,1
1919,70,69,79,0
1920,54,53,39,0
1921,80,85,86,1
1922,62,58,52,0
1923,68,64,54,0
1924,54,44,39,0
1925,56,56,58,0
1926,71,75,69,0
1927,84,82,74,1
1928,82,80,75,1
1929,78,70,83,1
1930,75,72,65,0
1931,65,63,66,0
1932,65,68,76,0
1933,46,45,50,0
1934,65,65,40,0
1935,84,79,78,1
1936,62,60,73,0
1937,78,74,62,0
1938,75,76,81,1
1939,74,74,76,0
1940,55,50,56,0
1941,88,89,72,1
1942,42,41,45,0
1943,75,70,73,0
1944,73,69,79,0
1945,62,59,61,0
1946,52,52,60,0
1947,72,76,68,0
1948,67,70,68,0
1949,70,63,83,0
1950,50,50,61,0
1951,69,68,67,0
1952,66,65,72,0
1953,62,66,60,0
1954,65,68,53,0
1955,49,47,46,0
1956,91,96,81,1
1957,88,88,94,1
1958,58,57,44,0
1959,66,58,56,0
1960,73,75,66,0
1961,58,58,60,0
1962,62,65,69,0
1963,51,54,50,0
1964,57,63,45,0
1965,80,83,71,1
1966,78,82,86,1
1967,63,61,64,0
1968,53,57,58,0
1969,69,62,69,0
1970,82,87,70,1
1971,68,62,81,0
1972,49,48,35,0
1973,43,39,31,0
1974,88,86,79,1
1975,68,62,51,0
1976,74,67,54,0
1977,72,68,60,0
1978,88,93,87,1
1979,57,46,46,0
1980,100,100,100,1
1981,63,62,48,0
1982,36,37,43,0
1983,85,87,93,1
1984,79,72,82,1
1985,62,64,47,0
1986,64,58,68,0
1987,93,90,75,1
1988,76,73,73,0
1989,52,45,62,0
1990,74,78,68,0
1991,79,77,70,1
1992,70,58,57,0
1993,68,62,51,0
1994,68,67,70,0
1995,91,100,91,1
1996,39,37,37,0
1997,62,58,67,0
1998,73,73,76,0
1999,45,47,37,0
2000,74,64,69,0
2001,82,74,81,1
2002,92,92,96,1
2003,64,73,52,0
2004,65,67,57,0
2005,59,63,49,0
2006,65,62,58,0
2007,63,64,65,0
2008,51,47,55,0
2009,51,51,62,0
2010,75,65,71,0
2011,60,60,53,0
2012,95,88,97,1
2013,68,63,51,0
2014,84,82,63,1
2015,58,46,61,0
2016,53,55,49,0
2017,76,78,69,0
2018,54,58,49,0
2019,51,56,36,0
2020,67,75,69,0
2021,84,81,63,1
2022,90,88,75,1
2023,62,63,54,0
2024,60,62,64,0
2025,66,57,70,0
2026,70,73,58,0
2027,82,88,70,1
2028,64,69,64,0
2029,100,100,83,1
2030,56,60,54,0
2031,80,78,71,1
2032,59,55,48,0
2033,50,44,45,0
2034,65,59,59,0
2035,92,86,77,1
2036,89,83,81,1
2037,87,84,78,1
2038,71,71,69,0
2039,78,84,71,1
2040,38,44,38,0
2041,63,62,68,0
2042,93,91,83,1
2043,76,72,73,0
2044,60,56,53,0
2045,68,70,74,0
2046,77,72,77,1
2047,72,64,65,0
2048,84,82,86,1
2049,78,77,92,1
2050,57,57,40,0
2051,52,47,56,0
2052,95,92,85,1
2053,54,57,48,0
2054,75,81,69,1
2055,78,90,79,1
2056,86,86,88,1
2057,58,49,39,0
2058,61,63,70,0
2059,41,36,42,0
2060,74,79,79,1
2061,78,80,85,1
2062,53,48,54,0
2063,47,56,45,0
2064,60,48,64,0
2065,61,62,67,0
2066,59,63,67,0
2067,55,46,59,0
2068,33,28,34,0
2069,59,54,51,0
2070,50,54,41,0
2071,60,54,39,0
2072,70,77,75,0
2073,59,55,58,0
2074,86,89,95,1
2075,89,96,88,1
2076,80,78,73,1
2077,87,78,72,1
2078,71,64,73,0
2079,49,44,48,0
2080,75,70,72,0
2081,70,62,70,0
2082,84,80,75,1
2083,67,55,68,0
2084,66,71,60,0
2085,61,61,66,0
2086,42,49,34,0
2087,49,50,61,0
2088,72,66,77,0
2089,37,35,41,0
2090,70,73,78,0
2091,65,62,71,0
2092,82,88,73,1
2093,79,74,80,1
2094,79,80,66,1
2095,59,63,52,0
2096,62,57,47,0
2097,77,78,65,0
2098,69,66,71,0
2099,71,68,52,0
2100,55,55,63,0
2101,54,49,56,0
2102,63,68,70,0
2103,82,68,74,0
2104,73,69,72,0
2105,87,89,82,1
2106,95,94,90,1
2107,73,71,72,0
2108,66,71,75,0
2109,92,94,79,1
2110,79,76,75,1
2111,73,64,73,0
2112,60,59,61,0
2113,55,49,70,0
2114,64,68,60,0
2115,63,72,67,0
2116,83,78,74,1
2117,70,63,80,0
2118,47,56,39,0
2119,84,82,80,1
2120,41,45,32,0
2121,62,61,41,0
2122,65,72,70,0
2123,53,51,50,0
2124,41,48,48,0
2125,62,55,64,0
2126,86,83,83,1
2127,65,69,56,0
2128,63,56,62,0
2129,84,82,80,1
2130,63,59,57,0
2131,97,94,80,1
2132,47,42,58,0
2133,81,83,79,1
2134,68,65,58,0
2135,73,71,78,0
2136,74,75,79,1
2137,32,30,40,0
2138,96,100,100,1
2139,72,64,61,0
2140,83,78,74,1
2141,92,92,82,1
2142,68,66,83,0
2143,74,75,67,0
2144,61,66,72,0
2145,55,52,58,0
2146,65,58,51,0
2147,54,48,63,0
2148,82,78,71,1
2149,92,89,90,1
2150,52,49,60,0
2151,65,65,59,0
2152,55,57,55,0
2153,61,54,67,0
2154,84,76,68,1
2155,77,71,74,0
2156,41,46,58,0
2157,66,66,78,0
2158,57,69,60,0
2159,49,50,50,0
2160,56,57,67,0
2161,87,84,86,1
2162,61,55,61,0
2163,58,58,64,0
2164,69,73,57,0
2165,54,55,42,0
2166,72,65,67,0
2167,90,95,92,1
2168,76,65,53,0
2169,48,51,52,0
2170,47,44,50,0
2171,64,62,50,0
2172,66,71,66,0
2173,91,91,82,1
2174,55,51,59,0
2175,72,75,70,0
2176,49,39,49,0
2177,70,72,73,0
2178,47,41,51,0
2179,28,25,35,0
2180,59,63,64,0
2181,43,34,32,0
2182,82,85,84,1
2183,55,52,62,0
2184,35,30,26,0
2185,71,72,58,0
2186,75,71,67,0
2187,57,55,53,0
2188,42,48,52,0
2189,58,61,71,0
2190,73,74,67,0
2191,56,46,53,0
2192,80,77,78,1
2193,41,44,36,0
2194,94,88,99,1
2195,77,81,77,1
2196,63,57,76,0
2197,70,66,79,0
2198,67,64,68,0
2199,55,54,54,0
2200,77,84,82,1
2201,86,88,81,1
2202,44,45,34,0
2203,80,71,53,0
2204,55,61,68,0
2205,66,75,54,0
2206,77,78,67,0
2207,89,88,70,1
2208,65,65,63,0
2209,51,52,47,0
2210,80,85,67,1
2211,59,61,57,0
2212,55,47,50,0
2213,62,57,55,0
2214,60,57,50,0
2215,92,92,89,1
2216,100,100,93,1
2217,64,56,60,0
2218,61,56,54,0
2219,64,61,48,0
2220,87,88,82,1
2221,60,57,49,0
2222,74,65,67,0
2223,91,90,88,1
2224,79,86,76,1
2225,78,83,93,1
2226,48,45,61,0
2227,74,73,71,0
2228,81,84,82,1
2229,69,70,74,0
2230,67,57,57,0
2231,50,50,29,0
2232,59,65,67,0
2233,66,63,60,0
2234,67,69,61,0
2235,76,68,61,0
2236,54,55,65,0
2237,65,59,52,0
2238,68,63,51,0
2239,63,60,43,0
2240,65,72,78,0
2241,65,71,57,0
2242,69,61,73,0
2243,51,53,58,0
2244,90,79,77,1
2245,62,61,43,0
2246,65,71,63,0
2247,49,60,45,0
2248,64,56,76,0
2249,42,39,38,0
2250,87,83,92,1
2251,83,80,79,1
2252,55,50,52,0
2253,52,52,64,0
2254,92,90,78,1
2255,98,100,91,1
2256,40,29,32,0
2257,56,63,56,0
2258,67,65,44,0
2259,75,75,62,0
2260,80,78,67,1
2261,90,92,89,1
2262,40,44,42,0
2263,61,69,45,0
2264,55,49,52,0
2265,76,74,77,1
2266,90,93,99,1
2267,50,54,69,0
2268,64,60,72,0
2269,66,67,80,0
2270,85,85,94,1
2271,60,69,70,0
2272,71,69,63,0
2273,98,100,99,1
2274,83,80,64,1
2275,86,93,90,1
2276,77,74,60,0
2277,43,37,42,0
2278,70,72,71,0
2279,77,65,54,0
2280,70,69,94,1
2281,90,86,70,1
2282,66,71,73,0
2283,66,67,60,0
2284,58,59,75,0
2285,78,73,85,1
2286,78,73,72,0
2287,36,36,46,0
2288,54,45,33,0
2289,72,79,72,0
2290,69,72,66,0
2291,71,70,67,0
2292,78,72,86,1
2293,87,84,74,1
2294,87,87,82,1
2295,63,57,76,0
2296,74,70,71,0
2297,82,84,65,1
2298,48,39,46,0
2299,71,74,82,1
2300,74,80,64,0
2301,79,78,73,1
2302,89,87,93,1
2303,67,66,75,0
2304,75,74,77,1
2305,59,60,63,0
2306,51,38,41,0
2307,87,79,81,1
2308,82,76,89,1
2309,74,74,61,0
2310,71,77,66,0
2311,65,53,73,0
2312,74,74,73,0
2313,66,72,67,0
2314,79,76,82,1
2315,91,89,100,1
2316,73,67,58,0
2317,82,84,90,1
2318,99,100,87,1
2319,78,81,68,1
2320,71,67,60,0
2321,74,74,75,0
2322,97,98,83,1
2323,82,79,83,1
2324,87,82,67,1
2325,100,100,100,1
2326,59,52,62,0
2327,70,67,67,0
2328,54,50,49,0
2329,48,49,58,0
2330,66,69,48,0
2331,86,91,75,1
2332,72,77,54,0
2333,87,86,100,1
2334,61,54,54,0
2335,89,85,83,1
2336,91,90,87,1
2337,96,98,80,1
2338,46,46,31,0
2339,87,74,67,1
2340,52,46,58,0
2341,72,68,74,0
2342,85,84,83,1
2343,83,83,79,1
2344,54,42,57,0
2345,53,42,46,0
2346,76,67,70,0
2347,71,74,72,0
2348,60,72,53,0
2349,59,51,43,0
2350,52,48,45,0
2351,41,44,43,0
2352,31,36,28,0
2353,75,72,73,0
2354,49,39,59,0
2355,73,71,67,0
2356,100,98,88,1
2357,61,56,63,0
2358,56,58,60,0
2359,82,86,72,1
2360,88,86,70,1
2361,69,66,59,0
2362,60,60,41,0
2363,55,52,36,0
2364,92,100,85,1
2365,52,56,58,0
2366,62,61,65,0
2367,53,50,61,0
2368,72,65,58,0
2369,84,83,67,1
2370,83,83,79,1
2371,54,54,57,0
2372,69,66,76,0
2373,76,72,62,0
2374,55,57,65,0
2375,92,98,73,1
2376,57,57,56,0
2377,92,93,100,1
2378,71,63,47,0
2379,42,54,52,0
2380,73,65,71,0
2381,57,53,52,0
2382,71,77,78,1
2383,82,90,85,1
2384,68,73,55,0
2385,75,76,61,0
2386,61,63,55,0
2387,64,67,61,0
2388,74,70,83,1
2389,63,62,51,0
2390,98,97,90,1
2391,87,91,82,1
2392,73,74,64,0
2393,85,82,72,1
2394,68,74,51,0
2395,59,59,63,0
2396,60,62,73,0
2397,62,59,69,0
2398,69,71,82,0
2399,81,81,91,1
2400,90,87,93,1
2401,57,53,55,0
2402,76,72,79,1
2403,71,70,80,0
2404,70,63,78,0
2405,82,85,98,1
2406,66,64,50,0
2407,62,61,68,0
2408,44,50,52,0
2409,90,90,85,1
2410,37,28,44,0
2411,39,42,28,0
2412,82,73,91,1
2413,92,88,89,1
2414,68,78,65,0
2415,87,72,69,1
2416,59,60,46,0
2417,40,43,29,0
2418,73,76,64,0
2419,89,97,66,1
2420,52,51,67,0
2421,62,65,53,0
2422,66,63,59,0
2423,79,73,89,1
2424,69,67,74,0
2425,66,68,61,0
2426,70,68,62,0
2427,71,72,78,0
2428,82,77,79,1
2429,60,58,48,0
2430,71,73,71,0
2431,58,56,56,0
2432,48,44,59,0
2433,87,83,83,1
2434,70,67,73,0
2435,95,100,99,1
2436,65,65,55,0
2437,91,83,81,1
2438,100,100,88,1
2439,100,100,89,1
2440,46,42,49,0
2441,60,52,34,0
2442,66,72,58,0
2443,62,52,59,0
2444,51,44,51,0
2445,80,72,77,1
2446,79,78,83,1
2447,97,97,87,1
2448,71,74,78,0
2449,70,73,61,0
2450,70,75,66,0
2451,79,80,81,1
2452,46,50,42,0
2453,86,84,89,1
2454,90,82,79,1
2455,50,53,43,0
2456,57,51,44,0
2457,71,78,75,0
2458,64,63,72,0
2459,65,66,42,0
2460,88,80,98,1
2461,60,56,51,0
2462,82,85,73,1
2463,43,39,37,0
2464,34,37,40,0
2465,73,67,68,0
2466,79,85,85,1
2467,74,79,60,0
2468,69,62,57,0
2469,41,36,43,0
2470,80,79,81,1
2471,85,88,71,1
2472,62,62,61,0
2473,72,72,65,0
2474,59,57,58,0
2475,85,87,100,1
2476,58,63,58,0
2477,89,91,78,1
2478,49,53,58,0
2479,55,46,31,0
2480,60,64,56,0
2481,65,65,76,0
2482,96,98,82,1
2483,83,76,84,1
2484,100,100,100,1
2485,93,94,90,1
2486,83,81,79,1
2487,76,72,87,1
2488,55,53,54,0
2489,46,40,39,0
2490,59,60,52,0
2491,73,72,68,0
2492,68,72,79,0
2493,76,74,79,1
2494,92,93,84,1
2495,55,52,61,0
2496,88,84,70,1
2497,85,87,73,1
2498,72,71,83,1
2499,69,72,75,0
2500,73,66,63,0
2501,79,90,76,1
2502,48,35,39,0
2503,66,70,48,0
2504,65,71,58,0
2505,43,44,59,0
2506,70,75,58,0
2507,72,66,65,0
2508,65,64,59,0
2509,47,55,70,0
2510,63,65,51,0
2511,39,45,34,0
2512,100,100,93,1
2513,87,76,90,1
2514,52,49,60,0
2515,74,76,68,0
2516,51,49,34,0
2517,54,60,44,0
2518,80,80,70,1
2519,58,60,50,0
2520,59,57,59,0
2521,60,60,51,0
2522,47,47,51,0
2523,64,67,69,0
2524,66,62,72,0
2525,50,53,42,0
2526,79,85,72,1
2527,60,53,42,0
2528,92,100,86,1
2529,89,84,74,1
2530,53,49,51,0
2531,68,69,59,0
2532,49,53,36,0
2533,87,85,98,1
2534,79,67,60,0
2535,70,74,68,0
2536,75,76,74,1
2537,77,77,79,1
2538,60,57,55,0
2539,59,54,56,0
2540,71,75,54,0
2541,62,64,50,0
2542,81,78,79,1
2543,58,56,58,0
2544,81,87,82,1
2545,68,69,62,0
2546,63,61,85,0
2547,64,67,72,0
2548,86,84,92,1
2549,34,34,28,0
2550,79,76,70,1
2551,80,82,81,1
2552,76,73,84,1
2553,67,68,53,0
2554,95,98,82,1
2555,65,73,72,0
2556,90,94,83,1
2557,64,64,79,0
2558,77,72,74,0
2559,53,55,45,0
2560,66,67,44,0
2561,69,60,51,0
2562,91,90,80,1
2563,66,67,80,0
2564,63,58,63,0
2565,60,64,62,0
2566,68,70,67,0
2567,62,64,66,0
2568,55,55,62,0
2569,71,68,82,0
2570,91,89,71,1
2571,57,53,64,0
2572,64,66,63,0
2573,50,54,59,0
2574,57,49,61,0
2575,68,63,64,0
2576,53,49,44,0
2577,57,58,44,0
2578,69,68,63,0
2579,71,69,54,0
2580,58,58,67,0
2581,71,64,80,0
2582,67,73,72,0
2583,81,83,61,1
2584,46,47,56,0
2585,71,57,55,0
2586,49,46,62,0
2587,62,56,68,0
2588,44,43,35,0
2589,62,57,49,0
2590,63,63,57,0
2591,93,89,99,1
2592,75,73,71,0
2593,82,77,96,1
2594,73,69,55,0
2595,64,60,63,0
2596,79,82,75,1
2597,52,43,47,0
2598,66,64,68,0
2599,76,71,67,0
2600,60,60,74,0
2601,75,71,61,0
2602,100,98,93,1
2603,53,45,47,0
2604,77,68,71,0
2605,60,57,62,0
2606,79,79,71,1
2607,76,79,75,1
2608,92,91,86,1
2609,71,68,64,0
2610,59,52,40,0
2611,63,68,63,0
2612,69,64,71,0
2613,75,75,92,1
2614,87,91,79,1
2615,59,58,56,0
2616,93,88,96,1
2617,94,86,90,1
2618,32,29,34,0
2619,65,67,69,0
2620,59,62,67,0
2621,88,81,93,1
2622,69,68,73,0
2623,75,70,60,0
2624,68,61,65,0
2625,69,77,56,0
2626,82,75,60,0
2627,77,74,73,0
2628,68,65,74,0
